Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
787,"[0.0, 1.0376484929682237, 212.78295260698252, 23.932728603559568, 400.47852176395014, 565.0996190838648, 200.78908767580847, 264.95215698346516]","[0.0, 39555.16055194869, 458571.6413029784, 461903.67014558543, 1417743.8013698058, 1959013.3037930368, 576477.9862032097, 1580385.7969395393]","[11, 15, 23, 7, 11, 21, 16, 12]","[135.35248041775458, 136.04870879697668, 276.24427155493976, 268.54537919602154, 136.2776025236593, 136.3923384550621, 136.47133154320014, 136.48570375441]",18991.0,136.48570375441
788,"[0.0, 1.5360166097520604, 130.54868765543543, 252.85210798814248, 431.25216589663887, 334.53640542121536, 158.56851581955945, 305.60247048066844]","[0.0, 57910.898220872186, 482197.32606668345, 478874.84744745615, 1428760.1746882293, 1979722.9225424929, 583582.5632345197, 1575665.0938930006]","[17, 17, 17, 12, 15, 16, 18, 15]","[136.8532206969377, 137.565014329689, 276.5685019206146, 274.3437764606266, 137.84301212507978, 137.96774365252568, 138.0559254327563, 138.08534441425604]",18771.0,138.08534441425604
789,"[0.0, 1.8706337512379967, 245.6167762389384, 246.36005427596834, 217.5098761683825, 463.74413405763914, 15.60270995075713, 441.8447751083628]","[0.0, 70908.2429744275, 477536.79251713795, 467386.43626749364, 1428240.7112541755, 2000899.7762275997, 589329.692722937, 1569227.212770903]","[22, 11, 13, 16, 15, 12, 13, 16]","[136.08442274373917, 136.80266005172322, 273.4177215189873, 274.3147423007726, 137.04859091630095, 137.1573711503863, 137.21545791424035, 137.21545791424035]",18890.0,137.21545791424035
790,"[0.0, 1.397477135259764, 199.0923129815442, 288.11600324389394, 407.51975529424067, 415.02579182025266, 87.47618425986128, 433.69011874099874]","[0.0, 52960.19099493927, 459696.95381474425, 464318.4514081319, 1410113.6811027767, 1954878.3934987993, 566081.3050837087, 1558680.3568599068]","[15, 12, 10, 18, 13, 16, 16, 19]","[136.1273042382228, 136.83877098511246, 271.4704650188521, 276.45051194539246, 137.05583756345177, 137.12834620675062, 137.1573711503863, 137.16462930623908]",18897.0,137.16462930623908
791,"[0.0, 42.819669605156605, 71.37455998951263, 95.52947633464586, 286.48345649870515, 493.65339955962315, 157.24395342401098, 336.83336068936234]","[0.0, 50327.91801629406, 484084.2084700209, 480550.2827891676, 1405128.972537412, 1958893.0484473524, 607336.0725901742, 1598992.2966637188]","[18, 20, 13, 11, 17, 17, 21, 13]","[138.93653516295026, 139.66269734360688, 279.88338192419826, 279.2200797156092, 139.8586305509092, 139.94169096209913, 140.00216052716863, 140.00972289742344]",18513.0,140.00972289742344
792,"[0.0, 0.9075458636866301, 123.59706205766419, 617.628377417703, 355.87640680650696, 313.6137896581215, 108.68995835482697, 274.3193699326783]","[0.0, 34501.26355391093, 467408.0176492194, 459429.5480882939, 1419364.904175914, 1991698.751305697, 566886.3326747874, 1572470.7705495304]","[10, 17, 13, 12, 16, 12, 19, 14]","[135.73523250942606, 136.42823306489817, 273.44656609346976, 272.7846769101242, 136.6800253111158, 136.83154727339914, 136.9472182596291, 136.99064531472968]",18921.0,136.99064531472968
793,"[0.0, 25.7675669945702, 396.29917811400276, 56.872383052010235, 309.1383302699199, 609.4945885742188, 140.23281262926113, 319.16441570427844]","[0.0, 46682.94558117144, 458465.9197824289, 458189.55805403815, 1417636.8150961038, 1958797.2464567714, 595080.6770249057, 1581827.6142423677]","[16, 15, 22, 15, 11, 19, 15, 16]","[137.375450498198, 138.11477593648425, 278.0519201888007, 274.9840865690643, 138.34329632792486, 138.4541424069227, 138.55035279025017, 138.58739239694168]",18703.0,138.58739239694168
794,"[0.0, 0.9015642046892335, 446.8497363019636, 500.30288000991055, 278.53975009948357, 552.4394279542291, 104.80960819320352, 359.3751479129123]","[0.0, 33798.740469594675, 454531.2249091547, 456303.5315855695, 1414439.9401188684, 1965414.6237966842, 604944.6907002069, 1599462.5245789436]","[10, 18, 22, 17, 14, 20, 19, 12]","[137.55771373985033, 138.35068054443556, 278.58985382631124, 275.86206896551727, 138.84722519820014, 139.05579399141632, 139.16778523489933, 139.17525773195877]",18624.0,139.17525773195877
795,"[0.0, 0.9626119908054794, 143.845737526342, 146.73251206661553, 287.86861139461905, 196.9336088707638, 129.25628026310486, 207.26214708624468]","[0.0, 36919.05768336255, 475962.677134107, 471125.207768879, 1435326.2147696232, 2028420.949542773, 558515.9592762011, 1575314.6988535605]","[11, 18, 11, 16, 16, 5, 17, 12]","[134.5445107708279, 135.23243074033496, 270.16885553470917, 271.27158555729983, 135.43734977531614, 135.51524023631515, 135.56485355648536, 135.58612753047026]",19117.0,135.58612753047026
796,"[0.0, 1.3238339867390123, 362.72602732671214, 188.57617339957685, 547.4556074476005, 509.6513093476432, 330.5577565192453, 257.39236917208217]","[0.0, 49299.57766616082, 446634.66389406, 445182.4456449341, 1387877.3236476316, 1956047.4522884504, 592564.3083363306, 1604045.2168056157]","[16, 11, 17, 17, 21, 20, 23, 12]","[138.53554249064672, 139.2500268615021, 278.7096774193548, 278.859601936525, 139.5048439181916, 139.6100398578046, 139.69280517380759, 139.72292598781738]",18551.0,139.72292598781738
797,"[0.0, 1.4533300510144238, 183.4208284138956, 582.0551463606278, 375.79384061197794, 550.8569681331935, 174.90543153512243, 661.1431186631047]","[0.0, 54479.53029232669, 458656.09613147704, 456774.1827473216, 1422226.2903651826, 1986232.3607857206, 601974.9447365678, 1578533.9526834623]","[16, 13, 17, 23, 18, 15, 13, 16]","[137.6161401645872, 138.34329632792486, 275.3931151721207, 278.58985382631124, 138.58739239694168, 138.66894928311578, 138.7208991169387, 138.72832369942196]",18684.0,138.72832369942196
798,"[0.0, 2.696038240482218, 221.5781868993387, 84.8293581196541, 186.2816060829087, 664.8314072404727, 309.93917303511626, 239.42395506599922]","[0.0, 49927.40553072829, 457804.2771009989, 458236.0621046649, 1396103.041720614, 1956393.9982638091, 567094.4048927883, 1579949.6730007064]","[15, 11, 15, 9, 16, 17, 21, 15]","[136.58639405596247, 137.31722822631914, 276.74567584881487, 273.27358987875596, 137.6526818906001, 137.76974593387902, 137.86500718046912, 137.89434484226206]",18797.0,137.89434484226206
799,"[0.0, 1.3616910029981257, 160.20201030958935, 226.8725263928716, 165.74540997315438, 462.0327276460837, 190.6706841732976, 496.9529724300014]","[0.0, 51255.41104385245, 471155.2520446548, 470003.70979343273, 1413493.60007207, 1980927.8075185993, 591998.3259551462, 1570338.455417919]","[16, 16, 15, 20, 16, 15, 15, 17]","[137.0413450354235, 137.78439294067616, 275.5980861244019, 276.3326226012793, 138.16631130063965, 138.32114840706546, 138.43195898312325, 138.4689353063732]",18719.0,138.4689353063732
800,"[0.0, 1.2306849155602784, 372.87841949734707, 31.69286916415042, 322.48103321568027, 508.6417198307782, 82.39219265068719, 243.94587914517143]","[0.0, 46800.48596892627, 445252.27485103573, 456870.36492337706, 1421403.8080058529, 2013694.4612896212, 606033.093147516, 1597057.9363767703]","[14, 13, 21, 9, 22, 17, 12, 8]","[135.69259763375564, 136.37081075393277, 275.89143161255987, 269.97187792938234, 136.47851727042965, 136.51445726023067, 136.55761024182075, 136.56480505795574]",18980.0,136.56480505795574
801,"[0.0, 1.695722411406952, 159.39702929116913, 351.9743581756203, 366.63087154151526, 456.1318142626291, 167.5193800177421, 378.0050325240033]","[0.0, 63925.34346521928, 466016.158541678, 470895.9122698914, 1410303.983949902, 1969177.0829735883, 589757.4944990326, 1579190.0272799134]","[19, 13, 21, 10, 13, 16, 16, 15]","[136.8749009874848, 137.565014329689, 277.7837316471975, 273.04329505951756, 137.81369629944703, 137.94571580627994, 138.01182045684467, 138.0191693290735]",18780.0,138.0191693290735
802,"[0.0, 1.7845832693552295, 489.4416034865495, 155.90990212888266, 263.50430625827187, 563.9095653101795, 126.85800031503283, 260.20931317617703]","[0.0, 68312.06296764883, 483460.5345045564, 485153.96191589866, 1450980.645517581, 2011582.068594347, 593581.8838436803, 1595177.728579075]","[20, 12, 12, 14, 14, 16, 13, 7]","[134.81743472381152, 135.47274342758584, 270.62017122572564, 271.6127004086765, 135.62159899539557, 135.72101790763432, 135.79923508146905, 135.80635020433826]",19086.0,135.80635020433826
803,"[0.0, 1.0010689764809124, 111.96278539025829, 266.9727291378199, 221.39056544548956, 494.38058568899686, 161.8973622984731, 359.77892148735026]","[0.0, 38781.41214887055, 449927.427501557, 450708.78692058247, 1412475.029058734, 1993255.9850287696, 555146.860761642, 1543272.7655393912]","[11, 9, 12, 11, 15, 14, 10, 17]","[133.15524504263846, 133.8497288923315, 267.57510065035615, 268.35076094833835, 134.09208484221418, 134.2031686859273, 134.28660242461922, 134.30747707135086]",19299.0,134.30747707135086
804,"[0.0, 1.3104172261553702, 330.37275521308044, 224.34391172644143, 304.9660801780005, 172.3342181119257, 70.24432676062695, 442.63954269212684]","[0.0, 49970.14008498273, 467998.4603931265, 469164.982357546, 1426858.1442343164, 2002350.6250362813, 564996.3892378617, 1544123.758547502]","[15, 14, 14, 16, 16, 8, 12, 21]","[135.31008561286282, 135.99874075240044, 271.5842414082146, 272.9282931452037, 136.22746623219635, 136.31343676045228, 136.37081075393277, 136.37798589918972]",19006.0,136.37798589918972
805,"[0.0, 1.0440868483457117, 217.8975744567739, 243.85833643226434, 287.71269951560527, 564.2083435535565, 203.1556948169255, 402.64049588817704]","[0.0, 39156.38907350923, 464972.66876879823, 467049.26469407306, 1416162.5449016958, 1953074.2343312735, 596312.1449978561, 1585147.3687845932]","[11, 20, 15, 18, 12, 21, 19, 14]","[137.55771373985033, 138.30638706579157, 276.12655800575266, 277.7539648521217, 138.58739239694168, 138.7134753291234, 138.82491564458252, 138.85466330958377]",18667.0,138.85466330958377
806,"[0.0, 36.15924816562897, 244.7468082638731, 28.15597566560668, 355.16985784381427, 443.3617625202359, 125.18055451556694, 75.68881226978516]","[0.0, 40933.58144655224, 467909.9856549039, 465811.39541197184, 1418990.742380886, 1999250.1930574868, 602271.8425385812, 1599855.5413297217]","[14, 16, 13, 16, 20, 14, 16, 9]","[136.67281834959135, 137.36089030206676, 274.0537111440051, 275.7740185126077, 137.52122241086587, 137.59422443996178, 137.6526818906001, 137.6526818906001]",18830.0,137.6526818906001
807,"[0.0, 0.885474699755042, 131.64687013410887, 103.29340534640862, 340.421349075714, 319.6162185801238, 43.282012114932975, 440.3305226169702]","[0.0, 33838.41565113893, 464909.94089539093, 469896.86915785214, 1435103.2940624699, 2001066.079756765, 561094.1743614078, 1550360.4467782087]","[11, 18, 15, 13, 12, 10, 13, 19]","[134.98593896469117, 135.72101790763432, 272.4119810825013, 271.1864406779661, 136.01301359080654, 136.1344537815126, 136.23462630085146, 136.26327410366943]",19022.0,136.26327410366943
808,"[0.0, 29.640400773592447, 172.93036277773032, 92.84775903102955, 245.11439456668302, 635.7822146955219, 138.19035206912298, 266.1681829426208]","[0.0, 51739.06575588453, 481972.59041203937, 489352.2053657774, 1430803.563058249, 1977976.5727292986, 601355.8890826779, 1576167.3599961572]","[17, 20, 16, 13, 11, 22, 14, 14]","[136.80266005172322, 137.49204328453214, 275.62739259889406, 274.69266638406106, 137.6526818906001, 137.7331420373027, 137.76974593387902, 137.76974593387902]",18814.0,137.76974593387902
809,"[0.0, 1.5676330385259867, 221.3775368353157, 274.1606917382343, 370.2036816120919, 466.2053854700412, 155.97599324358274, 549.6355740611098]","[0.0, 59037.06023088866, 449333.97474958067, 446928.1742440392, 1392299.361730303, 1976633.071210038, 572697.7149126591, 1547087.5771562827]","[17, 7, 13, 15, 22, 12, 16, 23]","[136.91828218266335, 137.68192924678635, 275.53949186775804, 276.0677388433273, 138.1074168797954, 138.32114840706546, 138.47633294155358, 138.50593138826548]",18714.0,138.50593138826548
810,"[0.0, 67.58826888204447, 24.514766557566023, 24.417946695227737, 738.4478391992809, 405.9251241935232, 112.9785553778737, 422.9828155242287]","[0.0, 39547.99719540325, 455688.37822267774, 458841.1333677248, 1394040.1339737165, 1983245.731251621, 609164.1614256692, 1567864.5380814518]","[12, 15, 16, 10, 25, 17, 9, 20]","[137.63806287170775, 138.395002402691, 278.7396494246693, 275.65670530681695, 138.7208991169387, 138.83235136582752, 138.93653516295026, 138.9588806090173]",18653.0,138.9588806090173
811,"[0.0, 58.68997683435567, 381.06858336293743, 147.9894759590348, 234.94024362803972, 473.4315996682242, 218.35440881256275, 265.35921114156264]","[0.0, 48557.93944383267, 449220.5721372019, 456343.94855632423, 1408827.8776179927, 1970901.1073776048, 624030.2937398702, 1606424.3343873413]","[15, 16, 23, 19, 20, 19, 18, 12]","[139.1304347826087, 139.88882292622375, 281.43322475570034, 278.859601936525, 140.22180146064377, 140.35087719298247, 140.41930765480254, 140.41930765480254]",18459.0,140.41930765480254
812,"[0.0, 1.6744694258335424, 194.95505699528616, 299.0512519266153, 399.75223776537797, 319.7136710650855, 172.70999171925632, 323.6673928434308]","[0.0, 63217.91870291956, 466278.9180067995, 460411.22771253146, 1398480.8989007745, 1949885.3087325315, 555792.2823969002, 1577211.5253495893]","[18, 11, 10, 14, 14, 12, 25, 15]","[136.63679493937798, 137.3536113613481, 274.082690070847, 275.8327125678408, 137.565014329689, 137.66730401529637, 137.72582359192347, 137.74046126049527]",18818.0,137.74046126049527
813,"[0.0, 1.0044363894969848, 238.56395424400404, 164.83729513431967, 238.13254904515682, 761.8342683677763, 169.9378368108508, 265.4398217869259]","[0.0, 37545.83223939729, 436736.1081714174, 430944.7042861094, 1375226.6425163378, 1903157.1752030153, 568176.0974258331, 1583303.7984553964]","[11, 11, 11, 23, 14, 20, 24, 17]","[137.9750878313638, 138.72832369942196, 275.53949186775804, 280.0950940133996, 139.0408754425491, 139.19768003866602, 139.31738779897876, 139.34734691683244]",18601.0,139.34734691683244
814,"[0.0, 0.8495951364990869, 290.4467626845215, 145.5976806143178, 235.80360663488958, 249.87938041159387, 148.40458232404717, 250.23172895122974]","[0.0, 32832.60405000721, 447672.4322672749, 451333.7008448421, 1432094.6843030322, 2011830.518871771, 554350.7285128689, 1562230.4573260774]","[10, 12, 16, 12, 16, 11, 14, 13]","[133.51189862985476, 134.18927314143716, 269.4386694386694, 267.7132823796736, 134.3701399688958, 134.47470817120623, 134.53752725007786, 134.5445107708279]",19265.0,134.5445107708279
815,"[0.0, 1.520151722995018, 288.1031724941932, 25.094416288715436, 172.56968984211662, 698.8575217657783, 211.06560493401156, 326.7778446901967]","[0.0, 56592.20834365854, 468873.9697795246, 468256.870951647, 1395080.156488196, 1890790.140028949, 564091.0257911577, 1570554.5157423248]","[17, 15, 17, 12, 6, 22, 24, 20]","[138.6096256684492, 139.30990003224767, 280.0950940133996, 277.69445039640027, 139.5874845172061, 139.71539456662356, 139.79828488215307, 139.8133664167431]",18539.0,139.8133664167431
816,"[0.0, 1.3984976599491, 455.0510556066761, 196.08306500144607, 333.96827868164485, 313.2388632145699, 72.79270595372486, 442.7011330166271]","[0.0, 53376.4601872773, 470735.55973752134, 463913.54566740105, 1426892.3798768288, 1998542.1481032546, 575452.1000121624, 1562748.5450153754]","[16, 14, 11, 16, 17, 10, 13, 17]","[135.1548649494212, 135.87754246173202, 271.6411653741354, 272.81338806441426, 136.32777573239363, 136.5072677480514, 136.6223908918406, 136.65840670638477]",18967.0,136.65840670638477
817,"[0.0, 1.2076261881490742, 299.74149822644745, 186.6962021782612, 438.39164480607485, 391.27734566631636, 176.26081969346978, 85.37968287914647]","[0.0, 45888.58752347667, 455324.53927233355, 454454.5882245635, 1413504.476088593, 1980699.5903405647, 563724.5448909146, 1579774.6566168005]","[13, 12, 16, 15, 16, 13, 20, 13]","[135.77078204389503, 136.47133154320014, 273.79317629660926, 272.5552050473186, 136.6800253111158, 136.78822101430154, 136.88212927756655, 136.90381872920298]",18933.0,136.90381872920298
818,"[0.0, 1.2936723702669504, 24.634849414017996, 248.54268263802734, 287.64210892306147, 426.27980444786556, 147.59290952996253, 282.6963281667871]","[0.0, 49215.177982065594, 466085.60151020135, 463515.1757614775, 1445319.8980378634, 2001134.7337431028, 590776.399401742, 1596246.4542948669]","[15, 14, 20, 18, 12, 18, 15, 9]","[135.53649864045178, 136.3206058693594, 273.82210014789774, 272.4119810825013, 136.71607152275965, 136.8749009874848, 136.96892834495878, 136.983405559666]",18922.0,136.983405559666
819,"[0.0, 1.2273917068112024, 132.04702351448998, 325.55702427675504, 357.5006510952743, 473.094593135641, 128.71182282692078, 463.5343646663312]","[0.0, 46707.164010993496, 483907.4645974752, 478406.6977833316, 1433448.4760054452, 1987309.9088486538, 565283.5506012605, 1546225.3127348956]","[15, 19, 13, 15, 12, 11, 14, 21]","[135.60031388961548, 136.29910080454331, 272.5838679146072, 273.2159797617793, 136.55041618375304, 136.62959253597597, 136.70165075681663, 136.7304953315398]",18957.0,136.7304953315398
820,"[0.0, 1.8844234478173523, 418.54084319900994, 83.95962408957234, 440.02345350132117, 365.9152161686425, 124.12540996137187, 209.2562420090468]","[0.0, 69859.34605748489, 484351.6391028002, 484068.01451523416, 1426878.7927468554, 1995245.532603583, 628962.3257674747, 1611869.9776470142]","[20, 19, 23, 11, 18, 17, 16, 10]","[139.17525773195877, 139.91147576379143, 282.9385438270931, 277.13033251363197, 140.06268237328433, 140.13840830449826, 140.2066316871315, 140.22180146064377]",18485.0,140.22180146064377
