Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
781,"[3154.1181458577835, 3359.88822728144, 4142.983162997237, 37038.99653363665, 1684.4953262929928, 3959.5998457096084, 3386.568218679453, 3397.0796759288637]","[2313303.363024696, 2319144.4231115123, 2277665.2388285957, 2397258.8282524487, 951138.4401396061, 2268353.665501939, 2294775.609565755, 2293877.502801411]","[11, 10, 11, 13, 11, 12, 10, 10]","[1143.865842894969, 1149.9556344276841, 1311.740890688259, 10755.186721991702, 1233.6982389338411, 1298.5971943887776, 1322.4489795918366, 1353.5248041775458]",1888.0,1372.8813559322034
782,"[4767.425927660398, 5470.255651407026, 5162.313732589749, 36794.18106106586, 1325.9680989922183, 4574.078038276371, 4407.061161507275, 5135.432981282169]","[2301289.572485793, 2292240.716510933, 2186528.9207271407, 2360959.87281776, 972184.7236949365, 2321400.457331845, 2280830.367475451, 2177496.095871369]","[14, 18, 13, 14, 12, 13, 13, 14]","[1150.9769094138544, 1162.8532974427994, 1334.0195573854865, 10710.743801652892, 1257.64192139738, 1324.4762391415431, 1348.595213319459, 1381.6631130063965]",1849.0,1401.8388318009736
783,"[4560.341928134322, 3309.6598991263054, 6001.582382319513, 35736.291016338495, 3141.294229619233, 7401.293104281355, 4355.087401474768, 6460.601094323933]","[2279806.177712089, 2322413.9712574515, 2112582.5846055835, 2402869.203621008, 1036275.3723054742, 2254817.052919727, 2270112.7879519574, 2156204.575370662]","[15, 9, 19, 12, 19, 22, 15, 16]","[1130.3968600087221, 1136.842105263158, 1318.413021363174, 9635.687732342007, 1227.2727272727273, 1295.352323838081, 1326.5097236438075, 1367.8100263852243]",1859.0,1394.298009682625
784,"[3439.4426423358777, 4629.103700122115, 3392.8501022808123, 37144.743151273564, 2142.0255971362944, 6128.302635286124, 6994.732317577743, 4461.671591230042]","[2295880.795032718, 2289346.9398029386, 2251651.606874348, 2350497.7743553077, 975893.5415652074, 2301108.7074044487, 2257992.613581862, 2273967.7580753686]","[14, 17, 12, 14, 16, 17, 15, 13]","[1157.6596694953105, 1164.943820224719, 1331.9630010277492, 10579.591836734693, 1247.9537794896485, 1322.4489795918366, 1359.2029365495544, 1395.799676898223]",1827.0,1418.71921182266
785,"[4524.350060864309, 3667.0038287281895, 3608.232573552239, 29573.347831687668, 3203.8288601554327, 6134.052053328992, 5147.537690954156, 5771.042284553712]","[2274001.0822937638, 2313463.955396126, 2190690.714242045, 2356586.7616647887, 1054922.2092459663, 2254397.913592641, 2267898.563120159, 2182113.135182729]","[20, 12, 11, 15, 21, 18, 16, 15]","[1154.56570155902, 1161.2903225806451, 1348.595213319459, 9671.641791044776, 1253.9912917271408, 1323.799795709908, 1359.2029365495544, 1401.8388318009736]",1820.0,1424.1758241758241
786,"[5414.969563339633, 4318.955161368294, 5389.603714869195, 51439.556234678035, 1790.7014145014257, 3444.0282387171105, 6837.690906931262, 1594.8322509478794]","[2265851.2313019964, 2280627.011280897, 2178786.563702918, 2355569.53597554, 1040269.3623102148, 2326177.370267754, 2195632.0794111677, 2305186.167642236]","[17, 18, 18, 17, 15, 11, 23, 6]","[1132.3722149410223, 1142.3534596738652, 1320.4279164544066, 10046.511627906977, 1236.6412213740457, 1305.1359516616315, 1337.4613003095976, 1375.7961783439491]",1852.0,1399.5680345572355
787,"[3735.9705068132444, 5771.310474896232, 4996.261958113756, 37316.86105653411, 935.5299675179956, 2802.0697572511785, 5214.076656006098, 4599.727120306278]","[2308072.759626858, 2292827.945760585, 2178577.052716408, 2417147.4144676686, 992596.0140985516, 2343064.698812489, 2214638.850125433, 2278551.572238124]","[13, 17, 17, 11, 20, 9, 19, 11]","[1148.4271156402303, 1160.2506714413607, 1345.096004151531, 10245.05928853755, 1260.7003891050583, 1324.4762391415431, 1351.40771637122, 1385.355424906467]",1846.0,1404.1170097508125
788,"[3575.681559438126, 4137.314208397283, 4295.7981119881515, 17941.072902309737, 1087.5427932928972, 3568.146558643605, 4324.546318843455, 4103.693866295181]","[1549769.5849966782, 1530107.9569810543, 1472878.9320119626, 1675618.7036254234, 729133.7429541589, 1561468.269992684, 1525091.3262815983, 1457145.5254451556]","[16, 22, 14, 6, 18, 22, 13, 16]","[1709.7625329815303, 1722.2591362126245, 2009.3023255813953, 14241.758241758242, 1864.7482014388488, 1969.6048632218844, 2020.2650038971162, 2088.638195004029]",1213.0,2136.850783182193
789,"[6059.659975948517, 5559.98173668455, 5085.323507643956, 42078.35698666733, 831.2241800057138, 6531.159180690355, 6028.169447163473, 5326.098946296512]","[2266810.517329503, 2273463.5688676755, 2215255.887592854, 2374349.999777308, 1036523.3361079333, 2270088.750166726, 2279729.375621654, 2218360.251346816]","[21, 19, 13, 15, 10, 23, 16, 15]","[1140.3431588209414, 1145.3822359699514, 1325.153374233129, 9744.36090225564, 1234.2857142857142, 1305.793450881612, 1343.701399688958, 1388.3235136582753]",1832.0,1414.8471615720523
790,"[4890.758541496915, 5878.225262788064, 4632.591135197866, 62515.04433787234, 1603.626965532917, 4001.456956832004, 3719.3363138606564, 2949.991877747395]","[2303031.471326348, 2280543.9960872214, 2169727.3268820704, 2350437.0935686026, 972806.6358090816, 2301365.5463150777, 2286356.6388111436, 2273083.9857089445]","[15, 18, 13, 19, 16, 18, 10, 9]","[1160.2506714413607, 1169.1474966170501, 1343.701399688958, 10845.188284518828, 1266.8621700879764, 1336.0824742268042, 1362.7760252365931, 1396.551724137931]",1825.0,1420.2739726027398
791,"[4572.699071447364, 3304.4991716606537, 4617.08532494507, 27499.738449843593, 805.507849380215, 3561.8061612980296, 5834.161959978725, 4596.36913103033]","[2296648.618521828, 2308847.4071860136, 2202442.538277839, 2439967.1819840805, 1013808.8067136051, 2306195.802092797, 2262967.962273976, 2201289.0500120036]","[14, 13, 14, 10, 15, 12, 19, 16]","[1138.8400702987697, 1145.8885941644562, 1316.4042661249366, 10245.05928853755, 1233.6982389338411, 1306.4516129032259, 1337.4613003095976, 1371.4285714285713]",1857.0,1395.799676898223
792,"[5054.890867720561, 3405.669801270011, 5435.857109103235, 44445.81567692919, 2340.7702462681477, 5753.575891976324, 3743.667255736498, 4776.901441531109]","[2305408.163628531, 2314980.7254555393, 2190986.9110438945, 2350572.050645934, 961249.067888518, 2295086.181402826, 2310927.045864471, 2145860.1942061926]","[12, 11, 15, 19, 15, 16, 12, 12]","[1133.8582677165355, 1143.865842894969, 1309.090909090909, 10666.666666666666, 1234.8737494044783, 1300.551931761164, 1325.8312020460357, 1361.3445378151262]",1875.0,1382.4
793,"[3345.37517460432, 4538.100744122113, 5352.667691142913, 36382.906104135705, 1453.63606012864, 4454.365146564584, 4291.331707479279, 5892.521292611472]","[2296313.7569790785, 2300716.025806227, 2247879.732756212, 2333855.1393369865, 955949.8747558813, 2306344.6399147846, 2295248.61628597, 2135883.4177230843]","[14, 14, 12, 16, 10, 11, 12, 19]","[1132.8671328671328, 1139.8416886543537, 1307.1104387291982, 10164.70588235294, 1220.913801224682, 1286.3523573200991, 1314.4016227180527, 1350.0]",1891.0,1370.7033315705976
794,"[4353.460670663246, 3235.8297647031545, 5647.358560384093, 13565.333562779162, 3056.921368806445, 5043.48229571195, 2383.6285500461336, 8301.432479466383]","[2295482.3001273903, 2299098.0647590463, 2217570.8471389967, 2457562.491498565, 955908.5903140013, 2294670.455818009, 2281974.1792624067, 2133859.621168015]","[15, 13, 18, 8, 20, 14, 13, 22]","[1123.5370611183355, 1131.877729257642, 1313.0699088145896, 9969.23076923077, 1231.353919239905, 1299.248120300752, 1331.2788906009246, 1370.7033315705976]",1857.0,1395.799676898223
795,"[4279.454741098939, 5481.586655563754, 3264.7040054190747, 53511.51376084914, 1677.231814312428, 3746.561494074724, 3239.2327591376925, 4220.446678398072]","[2315296.492031786, 2271160.9969346207, 2235143.626656131, 2335241.6213141372, 952114.1275909651, 2263912.8719404256, 2282393.760427691, 2224070.103065919]","[11, 19, 12, 18, 17, 14, 10, 12]","[1152.5122276567363, 1161.2903225806451, 1325.8312020460357, 10936.708860759494, 1247.3532242540905, 1316.4042661249366, 1345.096004151531, 1375.0663129973475]",1862.0,1392.0515574650913
796,"[5968.918631339509, 4221.519295827722, 2844.3971043475362, 41451.0918769145, 2380.4162442580614, 4558.5214660192605, 6090.24418577389, 6338.249209348831]","[2275286.72894907, 2300645.6567426445, 2192572.6659682435, 2466172.315844815, 981691.0636681712, 2284157.107322589, 2243521.3748534247, 2230600.6614849092]","[21, 13, 10, 11, 19, 17, 18, 15]","[1137.340939008337, 1146.3954002653693, 1319.755600814664, 10326.693227091633, 1238.4137601528905, 1310.4145601617795, 1343.701399688958, 1382.4]",1839.0,1409.4616639477977
797,"[5760.61523237715, 2144.598200546793, 3612.79908668273, 42438.248462367636, 2968.9065761739957, 3950.7952459499447, 3265.704097889007, 3276.573293552248]","[2272840.83669905, 2322634.8210925614, 2222937.4228944513, 2365429.6170644183, 990300.7291409732, 2282177.964574742, 2324141.1046917457, 2216903.215477114]","[21, 10, 15, 16, 13, 13, 12, 14]","[1147.410358565737, 1155.0802139037432, 1320.4279164544066, 10710.743801652892, 1244.359097455593, 1313.7354282818044, 1340.9208484221417, 1372.1545791424035]",1864.0,1390.5579399141632
798,"[4041.8425580812554, 5460.629532809172, 3598.0243690771426, 33267.67212287541, 2942.9565661655593, 4634.01881157212, 4664.851234113122, 5266.4608589622]","[2266583.889240494, 2281551.80224364, 2250380.714637487, 2410596.6989204613, 968166.0018658412, 2312126.3377895243, 2258416.031071472, 2229700.449463203]","[20, 20, 10, 11, 14, 13, 17, 14]","[1149.4456762749446, 1160.77026421854, 1329.9127757824526, 10666.666666666666, 1248.5549132947976, 1317.7427554651754, 1347.193347193347, 1380.1916932907347]",1850.0,1401.081081081081
799,"[3814.2300531245846, 2209.5887575910583, 3587.051016597746, 26911.524168093805, 1143.0302860952092, 3578.7427774047005, 4931.354045038776, 3692.608605973421]","[2289914.2593552754, 2316482.262845095, 2172448.424549904, 2408247.641113104, 989970.3671434716, 2306258.202880454, 2284186.4562648465, 2194365.579656308]","[16, 10, 10, 12, 10, 9, 17, 14]","[1129.4117647058824, 1135.3482260183969, 1301.8583626318432, 10451.612903225807, 1227.2727272727273, 1299.248120300752, 1329.2307692307693, 1362.0599054125066]",1873.0,1383.876134543513
800,"[5533.751959295312, 4607.382120450412, 6132.86572845079, 38954.759635847746, 1984.1178226472675, 5544.441552449892, 4998.365694297193, 6824.307700418439]","[2284872.584572179, 2301734.863305901, 2129281.9923758814, 2397203.3117430676, 1036259.7282192057, 2301251.8138598497, 2281622.0860445728, 2106297.647659733]","[17, 13, 18, 11, 19, 15, 13, 21]","[1144.3708609271523, 1151.4882274544648, 1340.9208484221417, 9707.865168539325, 1251.569290197972, 1317.7427554651754, 1344.3983402489628, 1380.1916932907347]",1849.0,1401.8388318009736
801,"[4513.183947351607, 3034.737212765458, 3988.3198376207683, 36739.834726984634, 1817.256362200796, 6064.93651298112, 4003.9178366473607, 5702.445314617472]","[2305008.991091184, 2322360.75672499, 2211952.882154262, 2421244.870467675, 1015508.7345056197, 2247951.4100368777, 2286068.6961017274, 2121880.9673093557]","[14, 9, 12, 13, 11, 21, 11, 19]","[1152.5122276567363, 1158.176943699732, 1325.153374233129, 10451.612903225807, 1241.9741255390513, 1315.0684931506848, 1345.7943925233644, 1378.723404255319]",1849.0,1401.8388318009736
802,"[4597.541190423743, 2833.6822419521486, 5441.370221579012, 33540.84572786538, 456.3451040574134, 3469.431261320712, 3760.3934067385244, 5305.578116947984]","[2301641.2170087346, 2316570.2536017434, 2185210.9997722474, 2400455.1575145875, 986247.792377961, 2313938.2357709077, 2284608.787877517, 2195636.8020844175]","[14, 10, 18, 14, 8, 11, 11, 13]","[1129.904097646033, 1138.8400702987697, 1307.7699293642786, 10579.591836734693, 1229.0184921763869, 1294.0589116325511, 1321.7746047934727, 1357.7789418543741]",1880.0,1378.723404255319
803,"[4650.433210951366, 3138.833280628759, 5408.935768168229, 35034.366327383155, 2056.1423949909517, 4934.446298604922, 4597.831159525429, 4144.064618043917]","[2300742.9920160966, 2328236.3761127223, 2211902.821535076, 2368273.0231740847, 1048191.4391639561, 2277070.894681614, 2294127.5527619687, 2230199.2939331955]","[14, 8, 15, 15, 14, 15, 16, 10]","[1129.904097646033, 1134.3544857768052, 1309.7524002021223, 9600.0, 1218.6177715091678, 1288.2703777335985, 1319.755600814664, 1357.7789418543741]",1873.0,1383.876134543513
804,"[3845.1327558738217, 5242.157185775239, 9007.775883578624, 43712.743565890174, 2217.928670568433, 5708.555336130128, 7634.299260682646, 5506.801436779637]","[2302653.0523881437, 2284841.0837923237, 2150566.955311215, 2331173.3727443167, 1005831.6625779025, 2292263.134451555, 2251986.2405857104, 2274796.8498739353]","[14, 18, 24, 18, 14, 19, 19, 11]","[1138.8400702987697, 1147.9185119574845, 1331.2788906009246, 9855.513307984791, 1241.9741255390513, 1312.4050632911392, 1343.701399688958, 1382.4]",1842.0,1407.1661237785017
805,"[5416.069129442951, 2964.1575317171128, 3388.6421961876026, 29528.324286941934, 2454.2270529182924, 5323.585140768984, 7757.15851323124, 4389.929803713704]","[2264742.0939520164, 2305349.8175313757, 2246379.114047586, 2408307.499524822, 1002361.2310122569, 2304129.3553133835, 2144798.840146801, 2177756.1484720013]","[21, 13, 11, 11, 16, 16, 21, 18]","[1144.3708609271523, 1153.0249110320285, 1327.188940092166, 10204.72440944882, 1243.1654676258993, 1311.740890688259, 1344.3983402489628, 1386.096256684492]",1838.0,1410.2285092491838
806,"[5952.238925148884, 3462.48538626365, 5398.212648070735, 29260.20004918585, 849.1361081054753, 4728.3731376944415, 1815.0774375354379, 6454.562269461945]","[2271057.47816232, 2310028.531198261, 2162939.1921393764, 2429557.456765234, 958383.1739800172, 2326668.1973636826, 2345272.716832415, 2191982.4471635623]","[22, 12, 15, 14, 15, 12, 5, 14]","[1154.56570155902, 1160.2506714413607, 1333.3333333333333, 10409.638554216868, 1250.3617945007236, 1315.0684931506848, 1343.0051813471503, 1377.258235919235]",1856.0,1396.551724137931
807,"[4205.149440573478, 4330.66043407894, 5619.547314962824, 37862.33642998942, 2044.636455183337, 4301.544804655757, 3547.3429063608583, 3518.3017656044735]","[2286794.2211097837, 2282149.795567919, 2137028.496143826, 2380252.1949106455, 1031774.2834998308, 2323939.158058328, 2304668.025761689, 2293470.533031996]","[16, 17, 16, 15, 18, 13, 12, 7]","[1125.4884932696482, 1132.3722149410223, 1312.4050632911392, 9744.36090225564, 1226.6919072408898, 1294.0589116325511, 1323.799795709908, 1366.3679493937796]",1856.0,1396.551724137931
808,"[4728.694893046844, 4069.701302754705, 6092.423476521474, 35769.60242697711, 1078.6956468083456, 4420.87930034537, 4559.216031957995, 4100.875404056542]","[2288504.1576575898, 2314335.2668931643, 2254757.3892605994, 2446392.6557872994, 989276.5367682134, 2280584.4121201835, 2271962.6439748453, 2262101.9839635286]","[18, 12, 15, 14, 12, 15, 15, 10]","[1153.5380507343125, 1160.77026421854, 1333.3333333333333, 10285.714285714286, 1246.7532467532467, 1316.4042661249366, 1343.701399688958, 1377.9904306220096]",1850.0,1401.081081081081
809,"[7667.785615344342, 2752.866941837752, 4853.639894600505, 59062.395842674334, 1590.7820923627355, 4056.5851643670485, 4556.294070521921, 6898.584479053554]","[2282645.5573614924, 2315261.812493983, 2183943.248114318, 2289292.724403251, 992409.6696102215, 2320047.866283594, 2299748.3047277583, 2154289.6156078945]","[19, 10, 14, 22, 14, 11, 11, 19]","[1135.3482260183969, 1142.3534596738652, 1313.0699088145896, 10046.511627906977, 1227.2727272727273, 1298.5971943887776, 1330.5954825462013, 1367.0886075949368]",1864.0,1390.5579399141632
810,"[4208.689036856251, 4070.6963527589787, 5501.692053304121, 56568.679175769634, 1347.1752456242236, 3695.1913225678322, 3538.0424984186293, 5827.753556227026]","[2299386.722862443, 2307581.7764673317, 2204613.204615391, 2378313.7829513038, 959437.9875821007, 2324183.317692157, 2305700.9035521033, 2191427.752083979]","[14, 12, 15, 16, 13, 12, 11, 18]","[1148.4271156402303, 1155.5951850200624, 1323.12404287902, 10622.95081967213, 1242.5695110258869, 1306.4516129032259, 1331.2788906009246, 1367.0886075949368]",1864.0,1390.5579399141632
811,"[3540.505405836995, 4420.65694290304, 6421.534339769012, 35725.24951176253, 3624.65975930119, 3101.9608592628324, 5531.537705641185, 6031.533298477733]","[2318219.63785822, 2307277.0785145704, 2128518.4845181536, 2347402.607195741, 1033401.4890258915, 2336364.4185263934, 2268887.881128602, 2175877.901318747]","[10, 12, 18, 14, 22, 9, 17, 18]","[1133.3624836029733, 1139.3406593406594, 1316.4042661249366, 10245.05928853755, 1240.1913875598086, 1309.090909090909, 1336.0824742268042, 1369.9788583509514]",1859.0,1394.298009682625
812,"[3263.089782705901, 3082.6390746113902, 3844.189234248362, 29657.504599829892, 1369.3834240889844, 4971.5617520008645, 4159.939733512016, 4044.1676854441785]","[2308972.494599834, 2305965.805663331, 2241510.8284811247, 2470114.3043794404, 988839.8283687661, 2252801.7853479534, 2232321.069036622, 2243870.437709421]","[13, 13, 12, 10, 14, 16, 13, 13]","[1145.3822359699514, 1152.0, 1323.799795709908, 10204.72440944882, 1238.4137601528905, 1305.793450881612, 1332.6478149100258, 1367.8100263852243]",1866.0,1389.0675241157555
813,"[6619.0919735368, 4218.120897688646, 4024.377593291862, 47871.51646365048, 2867.4188439761597, 5099.535775520496, 6487.012065689026, 4301.550275675644]","[2265229.6849289853, 2315495.9776950125, 2232947.9922724515, 2371138.446256454, 972664.6849850587, 2331641.872251011, 2261652.019439716, 2151855.9620130043]","[22, 11, 12, 18, 18, 11, 17, 20]","[1138.8400702987697, 1145.8885941644562, 1321.1009174311926, 10245.05928853755, 1240.785064624222, 1306.4516129032259, 1332.6478149100258, 1372.8813559322034]",1853.0,1398.8127361036159
